title,url,paroles
"T'es Ma Terre, Mon Pays",https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-t-es-ma-terre-mon-pays.html,"J’aime le côté sud de ton corps Mais j’en aime aussi le côté nord J’admire ton Est Convoite ton Ouest Et de plus j’ai rien contre le reste Qui voit tes avals et tes amonts Voudrait posséder tes lacs, tes monts Tes furieux volcans Tes grands océans Pour les dominer de temps en temps Toi t’es ma terre, mon pays Les frontières de ma vie T’es mon sol à fertiliser, chaque jour Toi t’es mon monde à parcourir Ma planète à découvrir Pour y vivre enfin et y mourir d’amour J’aime tes tout près et tes lointains Autant que tes sommets, tes ravins Tes gouffres profonds Tes beaux horizons Me font souvent perdre la raison Frôler tes collines et tes vallées Toucher tes presqu’îles et tes prés Tes lits de rivières Tes coins de désert M’incitent à y aller prendre l’air Toi t’es ma terre, mon pays Les frontières de ma vie T’es mon sol à fertiliser, chaque jour Toi t’es mon monde à parcourir Ma planète à découvrir Pour y vivre enfin et y mourir d’amour J’aime tes hivers et tes printemps Tes automnes et tes étés brûlants Je loue tes tonnerres Puise en tes éclairs Tout ce qui me met l’âme à l’envers J’aime tes pluies fines et tes grêlons Tes soleils couchants et tes typhons Tes chauds et tes froids Tes hauts et tes bas C’est inouï tout ce que j’aime en toi Toi t’es ma terre, mon pays Les frontières de ma vie T’es mon sol à fertiliser, chaque jour Toi t’es mon monde à parcourir Ma planète à découvrir Pour y vivre enfin et y mourir d’amour"
Take Me Along,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-take-me-along.html,"On the docks where the boredom of life Is all that I own I see boats coming in With the fruits of places unknown I watch as they come from a world in the sun That I see in my mind But then it's farewell to this cold golden hell They can leave far behind Let me go where they go Let me fly the winds that they fly For to stay in this place Will destroy a man such as I Take me along, a long way from here Take me along to a faraway shore When you are poor it's easy to bear With the sunshine and soft summer air At the end of the day, in a bar With sailors I stand And I talk about girls, about love A glass in my hand But then in my dreams I can travel it seems On a thought southern-bound And there I can hold all the magic in gold Of the love I have found When the bars on the quayside are closed Alone I remain I continue to dream and each night The dream is the same Take me along, a long way from here Take me along to a faraway shore When you are poor it's easy to bear With the sunshine and soft summer air Very soon I will take any job For a chance that I can Though I dream like a child For my dreams, I'll work like a man Work, and with pride, for my to ticket-to-ride Where the sun shines for me Surviving any storm, to be wild, to be warm That's the way I must be I'll be leaving behind no regrets And hold of my past And I'll go to the sea As I'll sail to freedom at last Take me along, a long way from here Take me along to a faraway shore When you are poor it's easy to bear With the sunshine and soft summer air Take me along, a long way from here Take me along to a faraway shore When you are poor it's easy to bear With sunshine and soft summer air"
Tant de monnaie,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-tant-de-monnaie.html,"Je suis releveur d'appareils automatiques A toutes les heures j'ai des pièces métalliques Je les entends qui sonnent, écoutez-les sonner Quand elles s'entre choquent c'est moi qui suis choqué Je dois vous avouer ce que j'ai Tant de monnaie que cela m'exaspère Tant de menu monnaie avouez que c'est une mauvaise affaire Tant de monnaie m'alourdit m'aigrit le caractère Voyez Tant de monnaie dit le commerçant qu'a le sourire Tant de menu monnaie, vous avez cassé votre tirelire Tant de monnaie et je ne sais pas quoi lui dire Avouez Chez moi J'en ai rempli trente six bouteilles Parfois Ça bourdonne dans mes oreilles Je crie: assez! J'en suis obsédé Tant de monnaie a déréglé ma vie tranquille Tant de menu monnaie que j'entends teinter m'horripile Tant de menu monnaie m'enverra un jour à l'asile Dans un asile d'aliénés J'ai changé de métier car je me faisais trop de bile Et j'ai accepté celui de livreur à domicile On me donne des pourboires ça fait plaisir je l'avoue Mais quand vient le soir je crois devenir fou Car tout comme avant J'ai tant Tant de monnaie que cela m'exaspère Tant de menu monnaie avouez que c'est une mauvaise affaire Tant de monnaie m'alourdit m'aigrit le caractère Voyez Tant de monnaie dit le commerçant qu'a le sourire Tant de menu monnaie, vous avez cassé votre tirelire Tant de monnaie et je ne sais pas quoi lui dire Avouez Oh! non Ce n'est pas moi qui ai de la chance Ce sont Ceux qui ont de la banque de France De beaux billets Tandis que moi Tant de monnaie que les gens m'en font le reproche Tant de menu monnaie me dit-on abîme les poches Tant de monnaie Fait que mon complet paraît moche Mon complet paraît tout usé Et ça me rend fou Toutes ces pièces de dix sous Ces petites pièces de vingt sous Venues de n'importe ou Et je vous le dis entre nous Toutes mes poches ont des trous De minuscules trous Et même d'immenses trous Tant de monnaie que les gens m'en font le reproche Tant de menu monnaie me dit-on abîme les poches Tant de monnaie Fait que mon complet paraît moche Mon complet paraît tout usé Tout usé"
Tant Que L'on S'aimera,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-tant-que-l-on-s-aimera.html,"Tant que l'on s'aimera, le ciel portera nos joies Tant que nous sourirons et que nous serons Tous deux enchaînés aux mêmes chaînes Viens donne-moi la main, viens ne pensons plus à rien Et nous aurons vingt ans, ô mon amour tant que l'on s'aimera Par ton pouvoir, tu peux ruiner ma vie, embellir ma vie Tour à tour, d'un seul regard, tu fais crier ma vie et mon amour Qui brûlera tant que l'on s'aimera, tant que survivront nos joies Et nous aurons vingt ans, ô mon amour tant que l'on s'aimera Tant que l'on s'aimera, tant que survivront nos joies Et nous aurons vingt ans, ô mon amour tant que l'on s'aimera"
Te Contro Me,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-te-contro-me.html,"Te contro me, che figura da idioti Quella dei genitori feriti, Te contro me, due carri armati, Vuoti e telecomandati,da uno stuolo di avvocati. Te contro me, contro tutti si va' Senza avere rispetto e pieta', Muore l'amore, e ciascuno per se E i figli in mezzo perche'... Cos'hanno fatto mai di male, e perche' dovran pagare Questo bel capolavoro, perche' loro, Che cos'e' che ne sanno dei problemi, Loro e' il poco di buono si e' fatto io e te... Te contro me, e risposta non c'e', Al perche' dei bambini smarriti So' che vorresti a me negarli, Io dovrei come affittarli, ritirarli e riportarli, Te contro me, questo gioco e' incosciente, Non avra' vincitori ne' vinti, Tiriamo i conti, sono loro i bambini Che perderanno di piu'. No, alle uscite comandate, Allegrie cronometrate, che la legge accordera' No, non mi va', ed i tuoi alla noia farmi guerra, Buon pero' cielo e terra, ma da me non li avrai... Te contro me, e' l'inferno e pazzia E pensare che era poesia... Te contro me, per la vita la tua favola infinita Nel mio letto accanto a te. Te contro me, ci accomuna un passato Da salvare per quel che ci ha dato, Noi faccia a faccia, un giorno in tribunale, Fara' soltanto del male. Vieni, mettiamoci d'accordo, Non facciamo a chi e' piu' sordo Evitiamo il punto di.. Non ritorno, Perche' un giorno superato questo scoglio Ci ritorni il desiderio di te contro me..."
Tendre Arménie,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-tendre-armenie.html,"Son sol est sillonné que par ses cicatrices Dieu l'a mise à l'épreuve sans la ménager Elle n'a survécue qu'aux prix de sacrifices Le plus souvent trahie, le plus souvent violée L'ennemi s'est toujours pressé à ses frontières Elle a pleuré son sort pourtant s'est ressaisie D'attaques meurtrières en tremblement de terre Elle a vécu le pire, pauvre et tendre Arménie Elle a connu la faim, le froid et la misère Elle a serré les dents, elle a imploré Dieu Elle a vu s'engager et ses fils et ses pères Accompagné des mères avec les larmes aux yeux Elle a toujours été l'objet de convoitises Perdue dans ses montagnes aux portes de l'Asie A deux pas des nuages au choeur de ses églises Elle a subi son sort douce et tendre Arménie Son histoire est tachée du sang de mille guerres De siècles de douleurs comme d'espoirs mort-nés Ses héros sont couchés dans des vieux cimetières Couchés mais morts debout face à l'adversité Elle a gardé sa langue et sauvé sa culture Elle s'est accrochée pour sortir de la nuit Mille fois ravagée elle renaissait pure Pour tout recommencer, belle et tendre Arménie Dans ce coin tourmenté du monde elle s'accroche A son destin cruel depuis la nuit des temps L'arme à proximité de la faux et la pioche Pour défendre sa terre et nourrir ses enfants Indépendante enfin sur son sol légendaire Elle se prend en main et respire et revit La liberté conquise il y a tout à faire Avec l'aide de Dieu et la foi et l'envie Sous la cendre des ans sous les amas de pierres L'espoir reste permis, jeune et tendre Arménie"
Terre Nouvelle,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-terre-nouvelle.html,"On vient de découvrir une terre nouvelle A des millions d'années-lumière dans le ciel Là-bas au delà des montagnes de demain Son ciel nouveau nous bâtira des lendemains A coups de rêves De pelletées de bonheur Une aube neuve qui se lève Pour nous bâtir des jours meilleurs Et nous faire enfin voir la vie Comme nul ne l'avait osé Ces merveilles à l'infini Par les yeux de la liberté Sans souci de l'avenir de notre planète Qui pourrait se désagréger, tomber en miettes Nous partirons le cœur libre et les bras ouverts Les yeux perdus dans tout le bleu de l'univers Notre vieux monde Dans l'épaisseur de la nuit Tournera une folle ronde Seul, avec nos millions d'ennuis Seul, avec toutes les misères Et le poids de tous les tourments Que nous laisserons sur la terre Pour nous enfuir plus librement Et tous les hommes partiront main dans la main Avec l'espoir de se créer des lendemains Au creux desquels vivront jusqu'à l'éternité En paix tous les hommes de bonne volonté Nous partirons avec aux lèvres une chanson Prêts à bâtir une autre civilisation Dans laquelle vivront jusqu'à l'éternité En paix tous les hommes de bonne volonté."
"Tes yeux, mes yeux",https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-tes-yeux-mes-yeux.html,"Tes yeux, mes yeux ne voient pas que les soleils Ou les fines pluies d'étoiles sur les gouttes d'arc-en-ciel On peut vivre sans miracle On peut vivre sans rien voir Que toi, que moi Tout le reste est étranger Que toi, que moi Toute ma vie c'est de t'aimer On laisse parler nos yeux En laissant parler nos cœurs Nous avons un monde à nous deux L'autre monde est ailleurs Tes yeux, mes yeux ont le secret du printemps Le calme d'un berceau avant que naisse un enfant On peut vivre sans musique Quand le cœur est musicien Que toi, que moi Tout le reste est étranger Que toi, que moi Toute ma vie c'est de t'aimer De t'aimer"
"The ""i Love You"" Song",https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-i-love-you-song.html,"My love I wish there was another way To say the thing I want to say And not to have to say: I love you Another way to make a start To tell you what is in my heart And how my every thought is of you To find a phrase that says as well The secret that I long to tell I've scanned the dictionary's pages But back to 'I love you' I'll go Eight little letters in a row That men have spoken through the ages We say it in the songs we sing We're read it in the things of spring Or as the PS of a letter A little cliché, quickly said Familiar as our daily bread Yet nothing seems to say it better I might have said a hundred things My phrases might have taken wings Free the world or region hold and clever But every time I seem to stall Or three small words to say it all Three little words that spell: forever I'll shout it from the highest roof I'll carve it in the trunks of trees I'll tell the whispering breeze about you I cannot hide it anymore I cannot say it any less I might as well confess: I love you My love I love you My Love"
The Bellringer,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-bellringer.html,"Dear Lord I'm standing at your door Oh please have mercy on my soul I was a bellringer before But now for me the bell has tolled I used to ring with all my might By holding tightly to the rope My cassock really was a sight Unfurled just like the flag of hope I rang the bell at dusk and dawn And never missed a single mass I rang for every newly born I rang for those who'd gone alas Oh Lord I really rang those bells Yes Lord I really rang those bells I saw them rugged Saw them smart I saw them bad I saw them good But, when the time came to depart I saw them in their cloak of wood I heard them promise, to repent And pray their soul, be heaven bound Perhaps their soul to you was sent The rest is ten feet underground Oh Lord I really rang those bells Yes Lord I really rang those bells I saw them full of joy and tears On every single wedding day And then I'd see them through the years Until I saw them pass away I rang the bells for all my friends For those who held me in contempt In hope that some would make amends Especially those the devil kept Oh Lord I really rang those bells Yes Lord I really rang those bells I rang the bells the whole year long And never missed a single day From far and wide you hear their sound Inviting all of them to pray I wish all of they'd come to you And really prove that they believe They'd find the comfort real and true And know that you could not deceive Dear Lord I'm standing at your door, Oh please forgive my every sin Although I've not been here before I feel that I'm your next of kin"
The Boss Is Dead,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-boss-is-dead.html,"The boss is dead, so what, who cares? He was confined to bed and grumpy I used to dread to climb the stairs He made me nervous, even jumpy Here in his mansion he would live Making believe that it was haunted He was a man who'd never give He was a man who always wanted Yeah yeah, yeah yeah He got his fortune from his dad Had never spent a day in business I could have said he was a cad But I was told to mind my business I used to smile at him and think His time will come, why should I worry Especially since he took to drink It won't be long, and would be sorry Yeah yeah, yeah yeah His health was slowly getting worse He never wanted a physician To top it all I was his nurse What if they had an inquisition What did he die from I don't know To have a guess might be the wrong thing One thing is sure, he had to go And there's no doubt he died of something Yeah yeah, yeah yeah Before he uttered his last breath He asked to see all his relations Until the moment of his death He noticed their anticipation Then came the time for friends to grieve All of a sudden friends were many Hoping to get what he would leave But they were left without a penny Yeah yeah, yeah yeah Although they got what they deserved And I found the whole thing very funny Especially the moment when I heard It was to me he left his money To me All that money To me To me, to me, all that money"
The Day We Have Waited For,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-day-we-have-waited-for.html,"The day we've waited for so long is finally here And in your eyes I see no trace of doubt or fear Two hearts beating in you, as though one and the same And I hear only joy, in your moments of pain New life had long been taking shape before my eyes I'd been afraid for us, I didn't realize, how much closer we'd be After giving this way, after living this day This day we waited for The day we've waited for has come to us at last And I'm so helpless, things are happening too fast I look like a lost child, standing here at your side Hearing pain like a drum that resounds and subsides Your eyes reach out to me, I touch your trembling hand You try to smile for me and now I understand Love has ripened for us, in this moment of birth All the pain will be worth, the day we've waited for And your body so torn became peaceful again As you gave, to the day, the fruit of love within"
The Happy Days,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-happy-days.html,"As the world is ever spinning Time and troubles have no end, no beginning Happy days sing of a sadness Dreams we build our lives upon, soon are gone Everyone can taste the soul So we run into the past, or tomorrow Never knowing that the answer to this futile game we play Is today The happy days are here and now Now is the time to laugh and live, drink all the wine Sing all the songs that live can give Our yesterdays are death and gone Tomorrow lives so far away So be alive and think of now as the happy days Have you seen the children playing? Have you taken time to hear, what they're saying? Do you know the names of flowers? Do you know what love can bring? Do you sing? Every day is what you make it Either you have love for life, or you fake it Make the most of every minute Take each moment in your hand, while you can The happy days are here and now Now is the time to love and live Drink all the wine, sing all the songs that life can give Our yesterdays are dead and gone Tomorrow lives so far away So be alive and think of now as the happy days"
The Old Fashioned Way,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-old-fashioned-way.html,"Dance in the old fashioned way Won't you stay in my arms? Just melt against my skin And let me feel your heart Don't let the music win By dancing far apart Come close where you belong Let's hear our secret song Dance in the old fashioned way Won't you stay in my arms? And we'll discover highs We never knew before If we just close our eyes And dance around the floor That gay old fashioned way That makes me love you more Come closer Forget about the others It's nice to be like this, cheek to cheek In the old fashioned way Hahaha, it's funny, but I have the feeling that we're dancing as our parents used to do Well, maybe they weren't wrong The world changes, love stays Dance in the old fashioned way Won't you stay in my arms? And we'll discover highs We never knew before If we just close our eyes And dance around the floor That gay old fashioned way That makes me love you more"
The Wine Of Youth,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-the-wine-of-youth.html,"While we still hold the cup in our hands The fleeting treasure of youth, we know We're living life to it's full measure For the fruit of love is growing When the wine of youth is flowing And while we hear life's distant bells still ringing laughter We're full of hope, we're blessed with joy, we have no care So let us drink, while life is brimming With the wine of youth Time, so swiftly flies, our summer skies soon slip away Time, so swiftly wings, each parting wings Each chandelles sadness, so timeless And then in vain, we cup our hands and catch but sorrow Each drop of time, like falling rain, knows no tomorrow We can't hold and sip forever from the wine of youth Before we learn to smile, our smiles are behind us Before we learn to live, our life has run away In a momentary sigh, before we understand We watch it all go by We'll never know that time, time again And then in vain, we cup our hands and catch but sorrow Each drop of time, like falling rain, knows no tomorrow We can't hold and sip forever from the wine of youth"
There Is A Time,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-there-is-a-time.html,"Come to my arms and I will be so tender Let me reveal all that living can be Snug like a child in the shelter of my shoulder Then as I hold you, you may start to love me There is a time for spring and for sighing A time to laugh A time too for crying A time for dreams and for sweet pretending And then it seems that suddenly it's ending This time, this time, this time, there's no time to waste We know the time we have can not be replaced This time, this time, this time, let's not hesitate We know our time is brief and it can not wait There is a time for hope and beginning A time to lose a time too for winning And time to waste on lazy vacations And a time for haste and beautiful temptations This time, this time, this time, there's no time to waste We know the time we have can not be replaced This time, this time, this time, let's not hesitate We know our time is brief and it cannot wait There is a time for fame and for glory A time for pride, a time to be sorry A time to drift on bright summer rivers A time for snow and icicles and shivers This time, this time, this time there's no time to waste We know the time we have can not be replaced This time, this time, this time let's not hesitate We know our time is brief and it cannot wait There is a time of Autumn and sadness A time for youth and love's happy madness A time for truth and being together To go for walks in sunny April weather This time, this time, this time there's no time to waste We fade away as fast as the morning mist This time, this time, this time let's not hesitate So take my love, my life my eager kiss this time This time, this time, this time, there's no time to waste We fade away as fast as the morning mist This time, this time, this time, let's not hesitate So take my love, my life my eager kiss For time flows on And on, and on"
They Fell,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-they-fell.html,"They fell that year They vanished from the earth Never knowing the cause Or what laws they'd offended The women fell as well And the babies they tendered Left to die, left to cry All condemned by their birth They fell like rain Across the thirsty land In their heart, they were slain In their God, still believing All their pity and pain In that season of grieving Call in vain, all in vain Just for one helping hand For no one heard their prayers In a world bent on pleasure From others people cares They simply closed their eyes They create a lot of sound In jazz and rag-time measure The trumpets screamed till dawn To drown the children's cries They fell like leaves Hit people in its prime Simple man, kindly man And not one knew his crime They became in that hour Like the small desert flower Soon covered by the silent wind In sands of time They fell that year Before a cruel foe They had little to give But their lives and their passion And their longing to live In their way In their fashion So their harvest could thrive And their children could grow They fell like flies Their eyes still full of sound Like a dove in its flight In the path of a rifle That falls down where it might As if death were a trifle And to bring to an end A life barely begun And I am of that race Who died in unknown places Who perished in their pride Whose blood in rivers ran In agony and flight With courage on their faces They went into the night That waits for every man They fell like tears And never knew what for In that summer of strife Of massacre and war Their only crime was life Their only guilt was being The children of Armenia Nothing less, nothing more"
Ti Amo,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-ti-amo.html,"Ti amo, ti amo, ti amo E' un'abitudine banale Come l'acquisto del giornale, Che tu ripeti come tante, È poco è troppo e quando tu L'hai detto già non ne puoi più, È l'ovvietà più disarmante. Che morte di banalità Potevo dirti eccoci qua Ti ho a piene mani E invece siamo sempre qui Era ti amo venerdì E lo sarà dopodomani. Ti amo, ti amo, ti amo. Cercando un verbo una parola La notte al lume di candela Sfoglio D'Annunzo e il rimario E mescolando quel che so Per le canzoni che farò Cerco un ""ti amo"" straordinario. Immaginifici si sa, Col gusto della novità, Riformano il vocabolario. Ma il mio ""ti amo"" resta là In tutta la sua povertà, È fine del mio dizionario. Io posso solo tutt'al più Far di necessità virtù, Non cambia niente lo sappiamo, Mi do per vinto e adesso che Tutto è perduto fuorché te, Non resta dirti che ti amo. Ti amo, ti amo, Oh. ti amo."
Ti Lasci Andare,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-ti-lasci-andare.html,"E tu sei buffa piu' che mai Con questa tua severita' Vuoi che stia zitto e invece no E' l'alcol che mi fa parlar Mi da il coraggio che non ho Di confessar la verita' Che sono stufo sia di te Che della tua malignita' E del tuo corpo che non sa Tentarmi nell'intimita' Ne ho gia' abbastanza ti diro' Di quel carattere che hai Esasperato finiro' Perche' tu esageri lo sai Si, si che lo sai e come no A volte ti strangolereri Dio, cinque anni adesso tu Ti lasci andare sempre piu' Ah, che spettacolo che sei Con quelle calze sempre giu' Mezza truccata e mezza no Coi bigodini ancora su Io mi domando come puo' Un uomo aver amato te Io l'ho potuto ed oltre a cio' La vita ho dedicato a te Sembri tua madre che non ha Nessuna femminilita' Quando c'e' gente salti su Mi contraddici, parli tu Con il veleno che c'e' in te Distruggeresti non so che Bella fortuna che trovai Il giorno che io ti incontrai Se tu tacessi ma ora tu Ti lasci andare sempre piu' Sei un tiranno che non ha nessuna sensibilita' Pero' malgrado cio' che so tu sei mia moglie Ed e' percio' che basta poco per tentare Adesso di ricominciare Per dimagrire un po' di sport Resta allo specchio un po' di piu' e poi Sorridi e finira' l'aria di gelo intorno a te Invece che tu mi detesti e fuggi come dalla peste Prova a tornare quella Che un giorno tanto tempo fa venne cantando incontro a me E come tanto tempo fa, ti terro' stretta finche' tu Ti lasci andare sempre piu'"
"Tiens, Tiens, Tiens",https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-tiens-tiens-tiens.html,"Si tu voulais mon amour Rien ne serait trop beau pour toi Je te couvrirais de velours De dentelle, d'or et de soie Tu aurais Les joyaux les plus magnifiques Comme dans les Contes antiques Tiens, tiens, tiens Prends mon cœur pour le tien Viens, viens, viens Puisque l'amour s'en vient Bien, bien, bien Et nous serons très bien Viens, viens, viens Puisque l'amour s'en vient Rien, rien, rien Ne me refuse rien Bien, bien, bien Et nous serons très bien Tu auras pour baigner ton corps Tous les parfums les plus précieux Ton jardin serait le décor Le plus merveilleux pour les yeux Paradis Peuplé d'oiseaux d'espèces rares Plein de fruits Et de fleurs aux teintes bizarres Tiens, tiens, tiens Prends mon coeur pour le tien Viens, viens, viens Puisque l'amour s'en vient Bien, bien, bien Et nous serons très bien Viens, viens, viens Puisque l'amour s'en vient Rien, rien, rien Ne me refuse rien Bien, bien, bien Et nous serons très bien Tu seras choyée jour et nuit Et tu auras pour te servir Rien que des esclaves soumis Prêts à combler tout tes désirs Des chanteurs Et troubadours viendraient sans trêve En ton cœur Verser tout un monde de rêves Tiens, tiens, tiens Prends mon cœur pour le tien Viens, viens, viens Puisque l'amour s'en vient Bien, bien, bien Et nous serons très bien Viens, viens, viens Puisque l'amour s'en vient Rien, rien, rien Ne me refuse rien Bien, bien, bien Et nous serons très bien Mais si tu refuses ma mie Je ferai tout pour t'oublier Plus tard si tu changeais d'avis Moi j'aurai cesser de t'aimer Et c'est toi Avec un triste et vain sourire Qui dira Ce que je ne cesse de dire Tiens, tiens, tiens Prends mon cœur pour le tien Viens, viens, viens Puisque l'amour s'en vient Bien, bien, bien Et nous serons très bien Viens, viens, viens Puisque l'amour s'en vient Rien, rien, rien Ne me refuse rien Bien, bien, bien Et nous serons très bien"
To Be A Soldier,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-to-be-a-soldier.html,"She was a girl of sixteen summers And I was scarcely any older To see her once was but to love her To love and cherish and discover My every thought was only of her Before I went to be a soldier It was a time of young confusion When blood runs hot and boys grow bolder And all that summer long I chased her Until she turned, until I faced her On beds of poppies I embraced her Before I went to be a soldier There was a baby born in spring time I wasn't there to see or hold her The buggles called and I was sent for To play the game that blood is spent for The ancient game that youth is meant for To be a man, to be a soldier In foreign fields I've seen the slaughter Of hot young boys who now grow colder Where steel and fire burn and blind me Where only poppies still remind me Of shinning summer days behind me Before I went to be a soldier I close my eyes and see my lover A child asleep against her shoulder A child of love who's life we started When hope was new and open hearted A time that ever more departed The day I went to be a soldier To be a soldier To be a soldier A soldier"
To My Daughter,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-to-my-daughter.html,"I know the time will come when you'll be taken from me I've watched you growing up with every passing day I know the time will come for life will soon demand it When you will find someone who'll take you far away And you will never see the sadness in my smile Your eyes will overflow with happiness and tears No you will never see the shadow in my heart As I watch fall to earth the spring of all my years And I'll conceal the pain beneath a father's pride While in the silent church together side by side Each measured step would bring me closer to the time You'll say the simple words and I'll be left in sorrow For what is mine today will never see tomorrow I'll have to step aside for someone I don't know When all is said and done he'll lead and you will follow While through the stain-glass window I'll watch my daughter go I know the time will come you'll blossom ever gently One day from innocence to woman wordly-wise I know the time will come one unexpected moment The dawn of life anew will waken in your eyes For he will come along with all his boyish charms He'll take your heart away, and leave me empty arms And I will rue this day, this day he comes to you With promises of love to make your dreams come true And though he takes our name, and gives you his instead He'll never know the times I stood before your bed Already I despise this stranger with no face But, if he'll bring you joy, my heart to him I'll render I'll give to him your hand, our name I will surrender Yes I will do all this because I love you so And as I see you now, sweet child so softly sleeping Your youth a moment's keeping The time has come I know"
Toi,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-toi.html,"Toi, ce sont ces mains qui traînent Le long de mon corps Toi, c'est la vie qui s'enchaîne A la mort Pourtant toi C'est bien plus que ma vie Bien plus que la mort Même l'amour est moins fort Que ce nous qui nous unit Et nous lie Toi, c'est tout un monde où l'amour se déroule Plein d'éternité Monde De rêves qui s'enroulent De réalité Toi, ce sont mes insomnies Mes peines et mes joies Et le souffle de ma vie Y'a plus de ciel, y'a plus d'enfer Y'a plus de terre plus d'espace Il n'y a plus que toi et moi Y'a plus de bien, y'a plus de mal Mais dans nos cœurs il n'y a place Rien que pour toi et moi Toi, ce sont ces mains qui traînent Le long de mon corps Toi, c'est la vie qui s'enchaîne A la mort Pourtant toi C'est bien plus que ma vie Bien plus que la mort Même l'amour est moins fort Que ce nous qui nous unit Et nous lie Toi, c'est tout un monde où l'amour se déroule Plein d'éternité Monde De rêves qui s'enroulent De réalité Toi, ce sont mes insomnies Mes peines et mes joies Et le souffle de ma vie Pourtant toi C'est bien plus que ma vie Bien plus que la mort Même l'amour est moins fort Que ce nous qui nous unit Et nous lie Toi, c'est tout un monde où l'amour se déroule Plein d'éternité Monde De rêves qui s'enroulent De réalité Toi, ce sont mes insomnies Mes peines et mes joies Et le souffle de ma vie"
Toi contre moi,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-toi-contre-moi.html,"Toi contre moi, il est bête à pleurer cet orgueil des parents déchirés. Toi contre moi c'est un combat, on se menace on se bat aidés par nos avocat! Toi contre moi, contre le monde entier, sans merci, sans répit, sans pitié. Quand l'amour meurt, ça devient chacun pour soi, mais les enfants dans tout ça? Quel est leur tort, quel est leur crime, pourquoi seraient-ils victimes de notre échec à nous deux, pourquoi eux? Qu'ont-ils fait pour souffrir de nos problèmes, eux qui sont ce que, quand même, nous avons fait de mieux?! Toi contre moi, quelle raison donner au pourquoi des enfants étonnés? Toi tu voudrais me les ôter, je devrais les emprunter, les prendre et les rapporter! Toi contre moi, à ce jeu sans issue, il ne sort ni vainqueur ni vaincu. Au bout du compte, il n'y a que les enfants qui pour finir sont perdants! Non aux sorties à la sauvette, aux dimanches et jours de fêtes que peut accorder la loi chaque mois! Tes amis auront beau tout dire et beau faire: Je remuerai ciel et terre, tu ne les auras pas! Toi contre moi, c'est l'enfer, c'est l'horreur, et pourtant hier, c'était le bonheur! Toi contre moi, c'était la vie, ses merveilles et ses folies, dans tes bras et dans ton lit! Toi contre moi, ce passé qui nous lie, il faudrait le garder à tout prix. Nous retrouver face à face au Tribunal ne nous ferait que du mal! Viens! Faisons amende honorable, évitons l'irréparable et le point de non retour, pour qu'un jour affleurant de ce drame pitoyable il ne reste plus que toi contre moi, mon amour!"
Toi et Moi,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-toi-et-moi.html,"Toi et moi Deux coeurs qui se confondent Au seuil de l’infini Loin du reste du monde Haletants et soumis À bord du lit Qui tangue et va Sous toi et moi Toi et moi Libérés des mensonges Et sevrés des tabous Quand la nuit se prolonge Entre râles et remous Nos songes fous Inventent un nous Entre chien et loup dans nos rêves déserts L’amour a su combler les silences Et nous, ses enfants nus, vierges de nos hiers Devenons toi et moi, lavés de nos enfers Porte-moi Au-delà des angoisses À l’appel du désir Du coeur de nos fantasmes Aux confins du plaisir Que Dieu créa Pour toi et moi J’étais sans espoir, tu as changé mon sort Offrant à ma vie une autre chance Les mots ne sont que mots, les tiens vibraient si fort Qu’en parlant à ma peau ils éveillaient mon corps Aime-moi Fais-moi l’amour encore Encore et parle-moi Pour que jusqu’aux aurores Aux sources de nos joies Mes jours se noient Dans toi et moi"
